Position_Id,Instrument_Type,Instrument_Name,Asset_Class,Currency,Notional,Market_Value,Delta,Volatility,Gamma,Vega,Theta,Rho
US 10Y Treasury-514,Bond,US 10Y Treasury,Rates,USD,16116792,7333138.480578128,-0.577549735,0.573434105,-0.000514805,-0.055316082,-0.002426357,-0.196351827
EUR/USD-485,FX Forward,EUR/USD,FX,USD,28095204,-3211155.885,0.061934159,0.47756610528763066,9.058203972733592e-05,0.087279722,-0.006600568,-0.012265872
US 10Y Treasury-515,Bond,US 10Y Treasury,Rates,USD,19415525,-7526163.359,-0.391945195,0.30803567931403736,0.000424993,-0.048941404,-0.002981686,0.7247186057100116
EUR/USD-486,FX Forward,EUR/USD,FX,USD,18492836,2913877.367678359,0.6562632260136896,0.080728907,3.070013502882394e-05,-0.155593285,-0.006630431,-0.02811308
EUR/USD-487,FX Forward,EUR/USD,FX,USD,33331474,9932018.241,0.2538545987724255,0.074761082,-4.04E-05,-0.030080353,-0.003673086,0.029208065506044847
EUR/USD-488,FX Forward,EUR/USD,FX,USD,22725114,-5353524.209,1.7149575237610972,0.13684074360943194,0.000418745,-0.088285807,-0.007388531,0.042284916
Gold-483,Commodity Future,Gold,Commodity,USD,6352551,-4408579.893,0.5566608581056415,0.5866957771637146,0.000867811,-0.345356727,-0.007485457,0.028832893
Bund 10Y-476,Bond,Bund 10Y,Rates,EUR,23589800,9436941.085615773,-0.216809675,0.2692635865426397,0.000523379,0.010766841512783058,-0.001961444,-0.128814963
TSLA-510,Equity,TSLA,Equity,USD,13289902,-6424474.249,-0.915776487,0.5138740105299547,0.003245781,-0.610237571,-0.007563294,-0.00699556
TSLA-511,Equity,TSLA,Equity,USD,49564803,224281.34918327816,0.17020623708064822,0.4378283414217283,0.000200966,0.24076790045574722,-0.03574195,0.022996695
US 10Y Treasury-516,Bond,US 10Y Treasury,Rates,USD,11419032,-5206957.34,0.41703858,0.3829857625688364,-0.000269205,0.002796749,-0.003911098,-0.425003403
US 10Y Treasury-517,Bond,US 10Y Treasury,Rates,USD,47498504,8647037.958024878,0.9125873583500315,0.5713043614095579,-0.000216338,-0.087103391,0.001079815,0.3314083344280565
EUR/USD-489,FX Forward,EUR/USD,FX,USD,32602534,9630420.291525882,-0.727678653,0.1767263638404621,0.000383208,0.051127076,0.005301443,0.034063394
Gold-484,Commodity Future,Gold,Commodity,USD,400767,6293956.922400307,-1.381013798,0.3001893143580345,-0.001229635,0.031068478714683004,-0.002351305,0.022876149312872008
EUR/USD-490,FX Forward,EUR/USD,FX,USD,21921255,-3704323.684,-2.279117084,0.5255976311210274,0.002532053,0.4120533110423303,-0.0089384,0.051632376
Gold-485,Commodity Future,Gold,Commodity,USD,20855438,-1930250.494,-1.068264012,0.353468719,-0.002833773,0.1701372748395975,-0.017970989,-0.02987949
EUR/USD-491,FX Forward,EUR/USD,FX,USD,12739602,-5153886.327,-0.313903022,0.18554482679436107,0.000142009,0.077348668,0.010169702,0.008205991
MSFT-468,Equity,MSFT,Equity,USD,48018862,7815159.340179831,-0.349746989,0.16490402926325223,0.000856534,0.38364484694198914,-0.03593054,0.005786579
MSFT-469,Equity,MSFT,Equity,USD,9636164,8291165.553763162,-0.390694976,0.46408455057326553,-0.002346097,-0.750334532,-0.004113798,0.004651739
USD/JPY-504,FX Forward,USD/JPY,FX,USD,30925554,-1622586.755,-0.146028055,0.057033891838648806,-0.000273166,-0.153518999,0.004403188,0.004263443
EUR/USD-492,FX Forward,EUR/USD,FX,USD,617926,3130661.398060037,0.3032247042804995,0.5528056425715856,-0.000780746,-0.232401353,-0.012653893,-0.011478364
Bund 10Y-477,Bond,Bund 10Y,Rates,EUR,6907173,-6688936.405,-1.067032498,0.060129893,-3.66E-05,-0.037920701,-0.004194984,0.2194089890499874
EUR/USD Call Option-469,FX Option,EUR/USD Call Option,FX,USD,42964634,-1301281.993,-0.033868552,0.3970439757843872,0.014655131,0.9086689110457793,-0.03715533,-0.007438829
USD/JPY-505,FX Forward,USD/JPY,FX,USD,7747442,2629982.1334699523,-0.313227291,0.3826113787931039,-0.000164971,0.042834649,-0.01263222,-0.003091698
US 10Y Treasury-518,Bond,US 10Y Treasury,Rates,USD,48495576,-2291937.63,-0.165399901,0.36812613308012954,2.202338476095125e-05,0.09912414,-0.004147031,-0.487797033
AAPL Call Option-493,Equity Option,AAPL Call Option,Equity,USD,25721906,-2848009.486,-0.429461436,0.3108886779767155,-0.005159891,-1.804705708,-0.051911948,0.012556190458867742
EUR/USD-493,FX Forward,EUR/USD,FX,USD,9916702,-9980020.155,-2.381497416,0.5188366829787361,0.001409276,-0.19517655,-0.008792673,-0.033674881
MSFT-470,Equity,MSFT,Equity,USD,15574878,6085869.275542282,0.3679300382084763,0.4126330786597663,-0.001359912,0.19618214774861148,0.004153672,-0.005870122
AAPL Call Option-494,Equity Option,AAPL Call Option,Equity,USD,23609662,7786752.240428966,-0.469699183,0.4800242548246664,-0.00849668,0.3550647442189082,-0.156007924,0.06511691
Gold-486,Commodity Future,Gold,Commodity,USD,48015342,9389270.590916645,-0.228052087,0.11353699328855439,3.59615563970942e-05,0.042291066869646454,-0.016484367,0.002984216
AAPL Call Option-495,Equity Option,AAPL Call Option,Equity,USD,3816714,4385427.701,0.160880659,0.077444251,0.010746428454076279,-0.784306915,-0.349047898,0.061532149
Bund 10Y-478,Bond,Bund 10Y,Rates,EUR,44403446,975846.2474,-0.040457822,0.06569068,-0.000225491,0.017035688,-0.00179721,-0.317159851
EUR/USD-494,FX Forward,EUR/USD,FX,USD,8341730,-4614309.604,0.36811078907845235,0.13096329201047602,-0.000648562,0.028666714,0.001207566,0.016599508919057843
TSLA-512,Equity,TSLA,Equity,USD,17352413,9985989.519,0.3228661237028291,0.41685433963992863,-0.001731359,-0.173222584,-0.004914768,0.011546308080320786
AAPL Call Option-496,Equity Option,AAPL Call Option,Equity,USD,18057250,1795057.0906421114,-0.831532942,0.3217119656576439,-0.018792071,1.219809196498924,-0.281381915,-0.033946175
TSLA-513,Equity,TSLA,Equity,USD,39873329,3623081.4466089252,-1.25866793,0.46373874088913897,-0.000657335,-0.676795569,-0.007208988,-0.009371736
Gold-487,Commodity Future,Gold,Commodity,USD,27148633,3648123.2391063534,0.7111004635344605,0.1554516852081591,0.00028225,0.13556083549749345,-0.021188914,-0.004588198
USD/JPY-506,FX Forward,USD/JPY,FX,USD,16729084,6905035.915143628,-1.064782479,0.25182967308375387,0.000259426,0.24477756992619634,-0.003184757,0.036626665
TSLA-514,Equity,TSLA,Equity,USD,9371125,-9806549.223,2.063970817064208,0.5386736517022497,-0.001138936,-0.284458061,-0.002712689,0.003808544
USD/JPY-507,FX Forward,USD/JPY,FX,USD,30711633,-5595061.191,-1.459074081,0.5646430003156933,-0.001017039,0.43706306569193637,-0.006570307,0.009694385
MSFT-471,Equity,MSFT,Equity,USD,19981848,3310680.003400279,0.051259859,0.5569510352440444,-0.001006908,0.3410014244560676,0.000148769,0.009783263
EUR/USD Call Option-470,FX Option,EUR/USD Call Option,FX,USD,15860206,7902914.736491356,-0.145260145,0.5000677743104194,-0.02323463,-0.984041849,-0.128946588,-0.039212531
EUR/USD-495,FX Forward,EUR/USD,FX,USD,5584180,3706775.6384271253,0.1830494072426436,0.4285297332288405,0.001653281,0.20120165771624537,-0.003618514,0.018278712130199576
AAPL Call Option-497,Equity Option,AAPL Call Option,Equity,USD,9560982,-1730174.17,-0.842620105,0.552522842,0.031863787,-2.667828917,-0.038448428,0.004550661
MSFT-472,Equity,MSFT,Equity,USD,26721181,-2768890.083,0.21153152280194423,0.4427998755079514,-0.000546403,-0.44543668,-0.0120633,-0.007211658
MSFT-473,Equity,MSFT,Equity,USD,25766076,4758960.165666409,1.8830058580967428,0.5746649367990215,0.001782297,-0.230983259,0.002698993,0.025600239140695792
WTI Crude Oil-510,Commodity Future,WTI Crude Oil,Commodity,USD,40436735,4824753.9427438695,-0.668893716,0.063633583,-0.000117082,0.06334121,-0.022349963,0.016967559113695487
AAPL-531,Equity,AAPL,Equity,USD,6134943,2141159.8501138072,-2.33269442,0.5569031472420174,-0.000341954,-0.374624914,0.006750489,-0.01511532
Bund 10Y-479,Bond,Bund 10Y,Rates,EUR,31253929,-4170659.518,0.3132560974932313,0.3556572948766561,2.5870975352611222e-05,-0.039863801,-0.004533267,0.10717866470620518
USD/JPY-508,FX Forward,USD/JPY,FX,USD,20592438,8503096.367810871,0.35375138175869975,0.11148876350125203,-0.000289886,-0.121412237,-0.008181424,0.00317839
EUR/USD Call Option-471,FX Option,EUR/USD Call Option,FX,USD,15756150,1037598.8423727825,0.43907897717218924,0.16820119835551206,-0.000371416,2.1707601057846797,-0.118355293,0.005887467
WTI Crude Oil-511,Commodity Future,WTI Crude Oil,Commodity,USD,46295678,5809847.124966612,-0.93395491,0.5186876061532024,-0.001145045,0.18334147911437368,0.010219505530075819,-0.032011069
AAPL-532,Equity,AAPL,Equity,USD,41328931,-5713834.757,0.2901123418416765,0.3283643251655837,0.000720822,-0.500744143,0.002988351,-0.009868937
EUR/USD Call Option-472,FX Option,EUR/USD Call Option,FX,USD,2775059,-3119184.228,0.6117773869345915,0.5905497479223801,-0.034537119,-2.906885697,-0.24969627,-0.117641515
Bund 10Y-480,Bond,Bund 10Y,Rates,EUR,39525136,7491590.3277468495,-0.365018826,0.11464211022773406,-8.09E-05,0.005296048,-0.005920496,0.068034496
USD/JPY-509,FX Forward,USD/JPY,FX,USD,520091,-8997859.401,-0.088090172,0.276876905,0.000276868,0.19156340561516386,-0.01124548,0.031129796
EUR/USD-496,FX Forward,EUR/USD,FX,USD,13362786,246306.2251332421,0.47163497391635417,0.232530944,0.000704075,-0.046222615,-0.002876377,-0.006225048
Bund 10Y-481,Bond,Bund 10Y,Rates,EUR,31032308,-365890.4031,0.37490908558101405,0.3338744898357069,0.000170548,0.059926637,-0.00425753,0.6613205766828931
AAPL Call Option-498,Equity Option,AAPL Call Option,Equity,USD,11787988,5024603.778161643,-0.285331176,0.3983908003783451,0.005912669,1.2143501910330732,0.088364868,0.005549973
MSFT-474,Equity,MSFT,Equity,USD,17136417,-4362124.588,0.074344508,0.4138962081599099,-0.003219328,-0.366294362,0.001575065,0.020082740631260226
AAPL-533,Equity,AAPL,Equity,USD,37721952,-5618663.563,1.8725469962649894,0.050712734,-0.000165706,-0.185972244,-0.012559684,0.011965132020006562
AAPL-534,Equity,AAPL,Equity,USD,1886936,8522656.775464673,1.9032381363185595,0.098928239,5.487901507026315e-05,0.13523833208089972,-0.004527601,-0.009567577
EUR/USD Call Option-473,FX Option,EUR/USD Call Option,FX,USD,12994405,1434193.0391692966,-0.937337882,0.069285109,-0.000400928,0.6974769965246752,-0.153386263,0.1161240836893345
AAPL-535,Equity,AAPL,Equity,USD,15967526,-7906208.634,2.059083405068369,0.5255295305190525,0.000112053,-0.219015582,-0.01406628,0.004598941
USD/JPY-510,FX Forward,USD/JPY,FX,USD,21210443,-6139276.756,-0.599326887,0.22231073923781053,0.000508281,-0.021200928,-0.012720284,-0.043573199
AAPL Call Option-499,Equity Option,AAPL Call Option,Equity,USD,31419614,9976521.190284967,0.7529797673857505,0.25188489303200035,0.017403713586193845,-1.802093056,-0.196517218,-0.037379215
Bund 10Y-482,Bond,Bund 10Y,Rates,EUR,14912736,-6087820.075,-0.81446638,0.29770418692068096,-0.000173559,0.024309965203107683,-0.003209344,0.18586778571817983
MSFT-475,Equity,MSFT,Equity,USD,10642374,2209510.2270735744,-0.320656772,0.5171174184894666,-0.00231347,0.38471116508287373,0.030451167403524715,0.007213851
AAPL Call Option-500,Equity Option,AAPL Call Option,Equity,USD,303474,-1597438.42,-0.62152954,0.057791444,-0.004989856,-0.048287783,-0.181868363,-0.002213681
WTI Crude Oil-512,Commodity Future,WTI Crude Oil,Commodity,USD,40736012,7711981.896996707,0.6901124149110022,0.11524005090891772,2.1349951617860248e-05,0.13223537296432578,-0.01763893,0.003686452
EUR/USD-497,FX Forward,EUR/USD,FX,USD,41183563,5103371.845906554,0.092923095,0.42683971717749514,0.000530883,0.20976753899288103,0.00924232,0.041620922
TSLA-515,Equity,TSLA,Equity,USD,32330411,1939027.9252363164,0.30739761947260735,0.5801408874891784,0.00378583,-0.281160852,-0.017167362,0.011631607449193395
AAPL Call Option-501,Equity Option,AAPL Call Option,Equity,USD,8246837,-9785220.364,0.21235975995467626,0.4035325317133541,-0.015556565,2.3730166100779213,0.1943423882211788,-0.002595611
EUR/USD Call Option-474,FX Option,EUR/USD Call Option,FX,USD,1902572,7595904.149869192,0.053996712709947325,0.19361790765713777,-0.004865842,-0.784948596,0.090377571,0.049420751565702664
WTI Crude Oil-513,Commodity Future,WTI Crude Oil,Commodity,USD,33127291,-1106650.583,0.7843875,0.33592543583263945,-0.00090126,0.20052658149696692,-0.034188749,-0.009953918
MSFT-476,Equity,MSFT,Equity,USD,7420973,8631553.06,-0.014547841,0.5862392615697889,0.006770604,0.090840269,-0.014569188,0.005529064
EUR/USD Call Option-475,FX Option,EUR/USD Call Option,FX,USD,23543229,-89219.74292,-0.17736942,0.34044210061228497,0.029619271134217844,0.075626211,-0.491096885,0.077065875
EUR/USD Call Option-476,FX Option,EUR/USD Call Option,FX,USD,19972255,3884489.783654509,-0.618216048,0.2554291963505113,-0.005915715,0.5430097146746076,-0.068843552,0.2618438371764646
TSLA-516,Equity,TSLA,Equity,USD,9862259,-8614147.011,-1.040045857,0.26088405516129615,0.000344529,0.5458008613386695,-0.015685527,0.000489366
TSLA-517,Equity,TSLA,Equity,USD,27962763,4903033.070535716,-0.675043191,0.5818684297254518,-0.002319744,-0.097735707,-0.023867544,-0.000401034
AAPL Call Option-502,Equity Option,AAPL Call Option,Equity,USD,41721466,-3240079.374,0.1791185587611582,0.4454040897024381,-0.009075266,1.1511187787236903,-0.244716162,-0.007125282
EUR/USD Call Option-477,FX Option,EUR/USD Call Option,FX,USD,35061971,-2972819.713,0.70171822,0.4279450705921259,0.049173945120315095,2.4746700082306257,0.23265285005461508,-0.098898091
AAPL-536,Equity,AAPL,Equity,USD,39723167,-7626883.106,-0.266626853,0.17762987692991072,-0.000248511,0.32448162508553735,0.014514094,-0.014464613
US 10Y Treasury-519,Bond,US 10Y Treasury,Rates,USD,10585566,-7062857.027,1.1093736025054362,0.35771655076996584,-7.54E-05,0.015249578,0.000670421,-0.021305439
MSFT-477,Equity,MSFT,Equity,USD,39910167,-6284818.876,1.1013525638778514,0.2462098591872724,3.8068171455840923e-06,-0.099504776,-0.005737683,-0.007047071
AAPL-537,Equity,AAPL,Equity,USD,21157640,-3435876.629,-0.104124491,0.18211083921967242,-0.001292869,0.19338684747690355,-0.008139012,0.012874269789958804
MSFT-478,Equity,MSFT,Equity,USD,38752577,7839398.255512107,0.20781955589063628,0.5425537573077575,-0.004568706,0.0220455,-0.013072702,-0.007329305
US 10Y Treasury-520,Bond,US 10Y Treasury,Rates,USD,34531782,-2634795.235,-0.099190117,0.26073569481943737,-0.000562812,-0.013467122,-0.001155152,-0.072725027
EUR/USD-498,FX Forward,EUR/USD,FX,USD,42633928,4487254.131264368,-2.368739184,0.20553293935926875,0.000438066,0.12899380542843572,0.001968116,-0.048936114
US 10Y Treasury-521,Bond,US 10Y Treasury,Rates,USD,38875659,-8345049.922,0.40306928575565976,0.5624462181346024,-0.000462198,0.077170683,0.000265184,0.3546095398064064
Gold-488,Commodity Future,Gold,Commodity,USD,25796932,1821975.9854398519,0.071629257,0.15854051805086894,-0.000307385,0.11743477635106767,-0.010118134,0.022112471
AAPL Call Option-503,Equity Option,AAPL Call Option,Equity,USD,49129440,-362175.3746,-1.454401133,0.46002763159408744,0.021809774406267336,-0.276366384,-0.209701751,0.080441932
AAPL Call Option-504,Equity Option,AAPL Call Option,Equity,USD,30676501,9559158.939090092,0.5864060787930557,0.40901092945534445,-0.023968683,-0.936278782,-0.351998145,-0.012005148
WTI Crude Oil-514,Commodity Future,WTI Crude Oil,Commodity,USD,413678,6924155.398,-0.706687657,0.556266436,-0.000824931,0.32144385678969295,0.004933687,-0.036549551
AAPL-538,Equity,AAPL,Equity,USD,45576103,-903404.5512,-0.383449104,0.5076259256620029,-0.002162921,0.23995276431111043,-0.00531369,-0.017457858
WTI Crude Oil-515,Commodity Future,WTI Crude Oil,Commodity,USD,8135168,5502855.280906776,-1.862203403,0.43791236986680276,0.000517615,0.1314921575839708,-0.005636374,0.002870387
Gold-489,Commodity Future,Gold,Commodity,USD,32142513,-6139225.174,-0.187228502,0.22301441338340255,-0.000192624,-0.041566885,0.001821556,0.023074356799523896
US 10Y Treasury-522,Bond,US 10Y Treasury,Rates,USD,36097148,1246726.5478355624,0.16506805797564775,0.32256295619880204,-0.000589735,-0.015971343,0.005625506,0.10869687935986146
AAPL Call Option-505,Equity Option,AAPL Call Option,Equity,USD,34881535,-8507618.889,-0.460829583,0.5694726687409489,0.029535208244781425,-3.013002621,-0.240591984,0.063578682
USD/JPY-511,FX Forward,USD/JPY,FX,USD,27876772,-3038219.355,-0.195810494,0.062761447,0.000168494,0.073899708,-0.003783381,-0.015672925
US 10Y Treasury-523,Bond,US 10Y Treasury,Rates,USD,23352177,-5482756.368,-1.226407613,0.4868825031010214,0.000156807,-0.026203538,-0.001893946,0.4251504114129732
US 10Y Treasury-524,Bond,US 10Y Treasury,Rates,USD,30780559,4378196.306504218,0.22062916007945502,0.18849569274963363,-6.08E-05,-0.051604355,0.003601509,0.4892848629333735
Gold-490,Commodity Future,Gold,Commodity,USD,16543262,-198186.1757,-0.209888569,0.15175931881158544,-6.40E-05,-0.167262904,-0.014742328,0.007680371
EUR/USD-499,FX Forward,EUR/USD,FX,USD,7526041,5021409.577,-0.24550863,0.17772353793227574,-0.000446825,-0.189990396,-0.001748759,-0.007212408
MSFT-479,Equity,MSFT,Equity,USD,11324905,305908.7526289113,0.5079012239384701,0.082863045,-0.000164109,-0.325992658,-0.02652253,0.005620536
EUR/USD Call Option-478,FX Option,EUR/USD Call Option,FX,USD,24277315,-8270311.157,0.694904513,0.5955889033573922,0.031990668,1.985673740922864,0.000390504,-0.050624416
EUR/USD Call Option-479,FX Option,EUR/USD Call Option,FX,USD,1891456,4707352.994650535,-0.193944296,0.5284280287738297,0.007025234,-0.394751693,-0.181252305,-0.089257744
Gold-491,Commodity Future,Gold,Commodity,USD,11099719,6664585.279756112,0.7391800663190266,0.336580783,-0.001484542,-0.195711767,-0.008375717,0.038000782154169105
MSFT-480,Equity,MSFT,Equity,USD,46450340,8070624.518255852,1.668105847736398,0.4433067482064005,-0.003290339,-0.231615418,-0.000602051,0.010193845360995366
AAPL Call Option-506,Equity Option,AAPL Call Option,Equity,USD,21483518,1439838.906134164,-1.004055383,0.35612744960792914,-0.006142581,-2.152907892,-0.110488631,0.053623887254824476
Gold-492,Commodity Future,Gold,Commodity,USD,6967526,5071707.179989902,-0.07769537,0.49636841944795773,0.001901998,-0.343515837,-0.01315497,0.010075065479891416
MSFT-481,Equity,MSFT,Equity,USD,46702704,5040886.737652542,-1.7949379,0.5146208553563562,0.00107247,0.12500466102319255,0.006248464,-0.004000213
WTI Crude Oil-516,Commodity Future,WTI Crude Oil,Commodity,USD,27330555,-6885004.804,0.1754777168253958,0.1780347354842607,-3.14E-05,-0.092304191,-0.024467992,0.001106431
Gold-493,Commodity Future,Gold,Commodity,USD,8150405,-6715586.251,1.1990163856886382,0.3028612738576351,0.000788057,-0.080505104,-0.009218627,0.003815491
AAPL Call Option-507,Equity Option,AAPL Call Option,Equity,USD,8337180,-8582289.884,-0.248202066,0.39916625380426396,-0.016249559,-3.46456919,-0.253516553,0.004851502
Gold-494,Commodity Future,Gold,Commodity,USD,2698677,-3601727.297,-1.322636809,0.5881424568345512,0.000607242,-0.341762921,0.017945545685915658,-0.015239665
AAPL Call Option-508,Equity Option,AAPL Call Option,Equity,USD,7295918,-529828.2452,-0.572230216,0.42547915850289053,-0.008016551,1.7872190229758504,-0.160027038,-0.017827316
Gold-495,Commodity Future,Gold,Commodity,USD,9347076,9957957.055,0.23559585047788953,0.5436992559092865,-0.002009958,-0.1116775,-0.023992804,0.010029097502670222
MSFT-482,Equity,MSFT,Equity,USD,45486254,-1380133.159,-1.677266529,0.5153616280428982,0.001388104,0.19209484115347802,-0.004643464,0.004050713
EUR/USD-500,FX Forward,EUR/USD,FX,USD,11524241,4524851.770147419,-1.906679527,0.3701346850232102,-0.001027862,-0.115422051,0.000820394,-0.042991568
Bund 10Y-483,Bond,Bund 10Y,Rates,EUR,9771832,3867940.5254506934,0.17100437898215384,0.5415104480340389,-4.67E-05,0.048371453,-0.002707333,0.8903625780308714
